"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000043372",105.884640008635,0.24086966197674,0.201323012022655,1.19643382818868,0.231527306893412,0.99996136497536
"ENSMUSG00000043384",8646.30399361159,-0.214275777896482,0.121500602453877,-1.76357790470895,0.0778030704266233,0.992539935627074
"ENSMUSG00000043388",2993.31557908274,-0.251394389318901,0.158808914142493,-1.58299923323785,0.113421639154354,0.99996136497536
"ENSMUSG00000043391",1104.0790130303,-0.0219877007114667,0.135319308772198,-0.162487533456749,0.870921944681763,0.99996136497536
"ENSMUSG00000043398",403.292105821414,-0.129429083543284,0.138540745968748,-0.934231172484666,0.350184659131163,0.99996136497536
"ENSMUSG00000043410",36.8754710357381,-0.37576068374149,0.340290519524834,-1.10423494685125,0.269491233783419,0.99996136497536
"ENSMUSG00000043411",1892.13592064913,-0.0134691318310579,0.150976367391116,-0.0892135111196911,0.928912227874126,0.99996136497536
"ENSMUSG00000043415",460.035692805118,0.0319854708259882,0.202656750834378,0.157830768993866,0.874590152375057,0.99996136497536
"ENSMUSG00000043419",1929.00237056342,-0.0469171801400016,0.143136860216992,-0.32777846369465,0.743079172020975,0.99996136497536
"ENSMUSG00000043421",67.9109864519059,-0.010707264861032,0.278419946854018,-0.0384572477008843,0.969323117641292,0.99996136497536
"ENSMUSG00000043424",153.472110546816,-0.345360975976995,0.331920712998212,-1.04049239005719,0.29811119776304,0.99996136497536
"ENSMUSG00000043432",125.745969751612,0.161446548213828,0.202857472853505,0.795861971180219,0.426112267054827,0.99996136497536
"ENSMUSG00000043439",957.407527147327,0.158876149420539,0.237201758978074,0.669793302145054,0.502989563879609,0.99996136497536
"ENSMUSG00000043441",13.9113724576964,-0.296342055593692,0.470323418752034,-0.630081437109834,0.528641304069846,0.99996136497536
"ENSMUSG00000043445",1882.99741287399,-0.0990720686907116,0.130299070636923,-0.760343632586412,0.447049207103109,0.99996136497536
"ENSMUSG00000043448",444.305349233484,0.250277008704348,0.185249412944823,1.35102727034765,0.176686697241766,0.99996136497536
"ENSMUSG00000043456",512.059948001728,0.0309699901472704,0.160884929119608,0.192497770404872,0.847352314212951,0.99996136497536
"ENSMUSG00000043458",157.4473963047,-0.17319208471557,0.152425967960601,-1.13623739466976,0.255857224151785,0.99996136497536
"ENSMUSG00000043460",3472.38734238804,0.000723864916372688,0.223449983111817,0.0032394941646089,0.997415262142094,0.99996136497536
"ENSMUSG00000043461",26.583795962238,-0.117341100597685,0.335633964014052,-0.349610329045161,0.726631158113048,0.99996136497536
"ENSMUSG00000043463",775.833415951147,-0.244726484507841,0.119370683869918,-2.05013891664161,0.0403508766947923,0.94944726007952
"ENSMUSG00000043467",401.680046042521,0.0355011490157273,0.293309595911116,0.121036439007217,0.903662173197314,0.99996136497536
"ENSMUSG00000043487",200.11012473121,0.0289162243309589,0.168928322410698,0.171174518981239,0.864086542678601,0.99996136497536
"ENSMUSG00000043496",1203.91499573382,0.196232005726576,0.123505630530434,1.58885068546103,0.112094107001676,0.99996136497536
"ENSMUSG00000043505",5.61664274887339,0.561114312706691,1.14613915268365,0.489569099347892,0.624438846980132,0.99996136497536
"ENSMUSG00000043510",83.4411177400573,0.111901651753427,0.238887454660097,0.468428331293692,0.639478311661038,0.99996136497536
"ENSMUSG00000043518",144.929204244917,-0.111018737181615,0.204038519756625,-0.544106756479298,0.586368011311384,0.99996136497536
"ENSMUSG00000043531",218.455731723573,0.169736385266074,0.593792816042077,0.285851193683095,0.774992096368552,0.99996136497536
"ENSMUSG00000043535",1334.24367466609,-0.069971250959848,0.119345790421832,-0.586290062787569,0.557680607738519,0.99996136497536
"ENSMUSG00000043541",29.2893204190671,-0.621106311888038,0.528855711407034,-1.17443434663033,0.240221094643512,0.99996136497536
"ENSMUSG00000043542",1053.61003716042,-0.161772445616749,0.152727765214938,-1.05922093071343,0.289499174886989,0.99996136497536
"ENSMUSG00000043556",51.566772793582,-0.370960783823743,0.284862121168205,-1.30224679329934,0.192832033721999,0.99996136497536
"ENSMUSG00000043557",1439.52056420037,-0.0525768401616537,0.210058397074235,-0.250296302808942,0.802358215425938,0.99996136497536
"ENSMUSG00000043572",126.742851249367,0.116989955837006,0.218893167790346,0.534461431656278,0.593022326567822,0.99996136497536
"ENSMUSG00000043587",277.087697980118,-0.144934126467579,0.155095948174519,-0.934480417918429,0.350056132470373,0.99996136497536
"ENSMUSG00000043592",3.57858807062536,-0.713037380147352,1.10869046565697,-0.643134763249569,0.520136659227111,0.99996136497536
"ENSMUSG00000043602",200.625080944094,0.0460079662408517,0.19760269690572,0.232830659506651,0.815892904250861,0.99996136497536
"ENSMUSG00000043614",404.289047383076,0.242678628807084,0.212185556948762,1.14370946023289,0.252744148752563,0.99996136497536
"ENSMUSG00000043621",50.7399773033308,0.212729254982353,0.385852037224756,0.551323394616263,0.581412004001035,0.99996136497536
"ENSMUSG00000043629",247.27355983008,-0.0580505394168539,0.173578480762935,-0.33443396417403,0.738052113660116,0.99996136497536
"ENSMUSG00000043631",175.303653486847,-0.00171440281512565,0.245226186945176,-0.00699110823555288,0.994421948114421,0.99996136497536
"ENSMUSG00000043633",108.259796157857,-0.0380600996153885,0.671660025429786,-0.056665721011213,0.954811480790373,0.99996136497536
"ENSMUSG00000043635",177.029330798305,-0.102265640955792,0.226950673291376,-0.45060734772307,0.652272569982409,0.99996136497536
"ENSMUSG00000043639",57.0088853776692,0.111889345147679,0.273909797148281,0.408489752146792,0.682914152625803,0.99996136497536
"ENSMUSG00000043644",64.2934136494211,0.108120282517336,0.239729172915416,0.451010117802744,0.651982256804984,0.99996136497536
"ENSMUSG00000043648",11.873354205997,0.0117808824490025,0.481046137452604,0.0244901300141158,0.980461656463085,0.99996136497536
"ENSMUSG00000043659",24.9192130036929,-0.236372551482089,0.578219474120632,-0.408793826672077,0.682690970664557,0.99996136497536
"ENSMUSG00000043664",5.18831186486216,-0.40417054344658,0.967195659239581,-0.417878781387773,0.676035746977945,0.99996136497536
"ENSMUSG00000043668",189.796295254122,-0.0374476060141833,0.218563625791205,-0.171335032893155,0.863960335457927,0.99996136497536
"ENSMUSG00000043670",1801.30411161794,-4.21512897616691e-06,0.15625502175394,-2.69759584610638e-05,0.999978476299234,0.999978476299234
"ENSMUSG00000043671",1233.37800249174,-0.0344029254901763,0.0997169246132743,-0.345005881635429,0.730089949006167,0.99996136497536
"ENSMUSG00000043673",179.792952524629,0.0714717690432425,0.205068460608204,0.348526383975709,0.727444902871588,0.99996136497536
"ENSMUSG00000043683",1379.21637383907,-0.0958512922042598,0.110250126004524,-0.86939848214166,0.384629213025989,0.99996136497536
"ENSMUSG00000043687",106.190677401551,0.528090807859067,0.237455073819985,2.22396093443517,0.0261510727229436,0.887532379832883
"ENSMUSG00000043702",354.207974147044,-0.057434645387746,0.12137787708531,-0.473188745485953,0.636078526464452,0.99996136497536
"ENSMUSG00000043716",4462.04442294278,0.132771151852405,0.147672748024902,0.899090411929059,0.368604504750308,0.99996136497536
"ENSMUSG00000043719",8.10804265552696,0.908797671316642,0.744419561317578,1.22081379713897,0.222156528663588,0.99996136497536
"ENSMUSG00000043733",3641.33241121666,-0.0664195660620635,0.121232802279171,-0.547867943439224,0.583782581594572,0.99996136497536
"ENSMUSG00000043740",6.32416615237945,1.21949937506549,0.754060833314887,1.61724269606275,0.105825903372662,0.99996136497536
"ENSMUSG00000043747",1.7681272659262,-1.07969849027428,1.68116398504693,-0.64223270298295,0.520722102194153,0.99996136497536
